ID,MAP,Struct,is_display,
8573,182,46860,1,757
8574,182,46670,1,756
8575,182,49410,1,190
8576,182,46530,1,760
8577,182,46520,1,755
8578,182,46540,1,763
8579,182,46620,1,762
8580,182,46570,1,761
8581,182,46650,1,750
8582,182,46603,1,605
8583,182,46503,1,606
8584,182,46604,1,607
8585,182,46701,1,602
8586,182,30001,1,117
8587,182,38100,1,114
8588,182,43401,0,307
8589,182,43401,0,300
8590,183,30000,1,128
8591,183,30300,1,307
8592,183,38101,1,111
8593,183,38000,1,113
8594,183,32102,1,313
8595,183,32201,1,101
8596,183,32201,1,110
8597,183,34200,1,109
8598,183,34101,1,117
8599,183,34200,1,100
8600,183,43411,0,362
8601,183,41000,1,310
8602,183,41000,1,308
8603,183,41000,1,300
8604,183,40001,1,305
8605,183,43501,0,314
8606,183,43400,0,301
8607,183,46870,1,757
8608,183,46640,1,756
8609,183,49410,1,190
8610,183,46630,1,763
8611,183,46580,1,755
8612,183,46670,1,760
8613,183,46710,1,761
8614,183,46720,1,750
8615,183,46650,1,762
8616,183,46602,1,607
8617,183,46703,1,606
8618,183,46504,1,602
8619,183,46606,1,605
8620,183,30000,1,112
8621,183,38101,1,104
8622,183,40007,1,116
8623,183,43501,0,307
8624,184,38001,1,129
8625,184,30300,1,104
8626,184,30301,1,112
8627,184,38100,1,100
8628,184,32201,1,117
8629,184,32101,1,109
8630,184,32201,1,101
8631,184,34000,1,110
8632,184,34300,1,313
8633,184,34000,1,113
8634,184,44010,1,364
8635,184,41000,1,108
8636,184,41000,1,310
8637,184,41000,1,308
8638,184,40005,1,116
8639,184,43400,0,312
8640,184,43000,0,301
8641,184,46910,1,757
8642,184,46520,1,756
8643,184,49420,1,190
8644,184,46630,1,762
8645,184,46680,1,760
8646,184,46560,1,750
8647,184,46510,1,755
8648,184,46770,1,763
8649,184,46620,1,761
8650,184,46602,1,605
8651,184,46605,1,602
8652,184,46503,1,607
8653,184,46704,1,606
8654,184,30300,1,114
8655,184,32101,1,307
8656,184,43400,0,305
8657,184,43400,0,300
8658,185,30300,1,128
8659,185,30000,1,113
8660,185,38001,1,100
8661,185,38101,1,103
8662,185,32101,1,109
8663,185,32200,1,120
8664,185,34101,1,313
8665,185,34300,1,104
8666,185,34101,1,101
8667,185,43410,0,362
8668,185,41000,1,302
8669,185,41000,1,305
8670,185,41000,1,300
8671,185,40009,1,108
8672,185,43000,0,314
8673,185,43400,0,301
8674,185,46810,1,757
8675,185,46540,1,756
8676,185,49430,1,190
8677,185,46680,1,755
8678,185,46530,1,763
8679,185,46520,1,754
8680,185,46720,1,750
8681,185,46620,1,753
8682,185,46510,1,762
8683,185,46505,1,607
8684,185,46604,1,602
8685,185,46703,1,601
8686,185,46605,1,605
8687,185,38001,1,307
8688,185,32101,1,117
8689,185,37900,1,308
8690,185,45000,1,116
8691,186,30001,1,125
8692,186,30300,1,104
8693,186,38100,1,103
8694,186,38101,1,101
8695,186,32102,1,117
8696,186,32201,1,313
8697,186,34103,1,120
8698,186,34200,1,109
8699,186,34103,1,113
8700,186,41010,1,357
8701,186,41000,1,302
8702,186,41000,1,305
8703,186,41000,1,308
8704,186,40002,1,314
8705,186,43401,0,313
8706,186,43000,0,301
8707,186,46860,1,757
8708,186,46560,1,756
8709,186,49420,1,190
8710,186,46630,1,750
8711,186,46660,1,763
8712,186,46580,1,754
8713,186,46650,1,753
8714,186,46510,1,755
8715,186,45510,1,762
8716,186,46604,1,607
8717,186,46703,1,605
8718,186,46603,1,601
8719,186,46503,1,602
8720,186,30300,1,114
8721,186,34103,1,100
8722,186,40003,1,300
8723,186,43000,0,312
8724,187,38001,1,125
8725,187,30001,1,109
8726,187,30300,1,117
8727,187,38000,1,103
8728,187,32001,1,113
8729,187,32100,1,104
8730,187,34103,1,114
8731,187,34003,1,101
8732,187,34003,1,120
8733,187,43020,0,357
8734,187,41000,1,300
8735,187,41000,1,116
8736,187,41000,1,305
8737,187,40004,1,312
8738,187,43001,0,314
8739,187,43401,0,302
8740,187,46810,1,757
8741,187,46640,1,756
8742,187,49430,1,190
8743,187,46630,1,762
8744,187,46740,1,750
8745,187,46580,1,753
8746,187,46720,1,755
8747,187,46510,1,763
8748,187,46650,1,754
8749,187,45530,0,522
8750,187,45530,0,528
8751,187,45530,0,521
8752,187,45530,0,520
8753,187,45530,0,534
8754,187,45530,0,529
8755,187,45530,0,526
8756,187,45530,0,524
8757,187,46604,1,607
8758,187,46505,1,605
8759,187,46605,1,602
8760,187,46701,1,601
8761,187,30001,1,100
8762,187,38001,1,313
8763,187,37900,1,308
8764,187,45000,1,301
8765,188,38000,1,126
8766,188,30301,1,117
8767,188,30001,1,101
8768,188,38101,1,313
8769,188,32101,1,109
8770,188,32200,1,100
8771,188,34101,1,104
8772,188,34000,1,103
8773,188,34101,1,114
8774,188,40900,1,116
8775,188,43411,0,358
8776,188,41000,1,312
8777,188,41000,1,301
8778,188,41000,1,108
8779,188,40009,1,300
8780,188,43000,0,314
8781,188,43501,0,302
8782,188,46910,1,757
8783,188,46540,1,756
8784,188,49410,1,190
8785,188,46580,1,750
8786,188,46680,1,762
8787,188,46640,1,754
8788,188,46720,1,763
8789,188,45510,1,753
8790,188,46570,1,755
8791,188,46605,1,601
8792,188,46704,1,602
8793,188,46505,1,607
8794,188,46606,1,605
8795,188,30301,1,113
8796,188,38101,1,120
8797,188,37900,1,305
8798,189,38100,1,122
8799,189,30301,1,104
8800,189,30000,1,109
8801,189,38101,1,120
8802,189,32001,1,313
8803,189,32100,1,307
8804,189,34002,1,114
8805,189,34104,1,117
8806,189,34104,1,113
8807,189,43010,0,351
8808,189,41000,1,116
8809,189,41000,1,305
8810,189,41000,1,300
8811,189,40000,1,314
8812,189,43401,0,308
8813,189,43001,0,307
8814,189,46870,1,757
8815,189,46680,1,756
8816,189,49420,1,190
8817,189,46630,1,754
8818,189,46580,1,750
8819,189,46530,1,762
8820,189,46620,1,753
8821,189,46710,1,763
8822,189,46720,1,755
8823,189,46603,1,601
8824,189,46606,1,607
8825,189,46504,1,605
8826,189,46703,1,602
8827,189,30301,1,103
8828,189,38101,1,101
8829,189,45000,1,302
8830,189,40002,1,312
8831,190,30000,1,121
8832,190,30301,1,111
8833,190,38000,1,107
8834,190,38100,1,112
8835,190,32102,1,313
8836,190,32000,1,100
8837,190,32000,1,120
8838,190,34100,1,104
8839,190,34104,1,117
8840,190,34100,1,103
8841,190,45010,1,350
8842,190,41000,1,305
8843,190,41000,1,314
8844,190,41000,1,301
8845,190,40002,1,306
8846,190,43000,0,313
8847,190,46950,1,757
8848,190,46540,1,756
8849,190,49410,1,190
8850,190,46560,1,315
8851,190,46670,1,318
8852,190,46640,1,322
8853,190,46530,1,309
8854,190,46740,1,319
8855,190,46660,1,316
8856,190,46630,1,758
8857,190,46680,1,761
8858,190,46710,1,753
8859,190,46650,1,755
8860,190,46590,1,760
8861,190,46720,1,759
8862,190,46620,1,754
8863,190,46770,1,750
8864,190,46606,1,604
8865,190,46505,1,606
8866,190,46605,1,607
8867,190,46700,1,601
8868,190,46502,1,602
8869,190,46703,1,603
8870,190,41300,0,321
8871,190,43300,1,320
8872,190,43301,1,317
8873,190,30000,1,106
8874,190,38100,1,110
8875,190,37900,1,302
8876,190,43501,0,310
8877,191,30300,1,121
8878,191,30301,1,111
8879,191,38101,1,117
8880,191,38000,1,313
8881,191,32102,1,110
8882,191,32200,1,107
8883,191,32200,1,103
8884,191,34003,1,104
8885,191,34001,1,120
8886,191,34001,1,112
8887,191,40901,1,116
8888,191,44010,1,350
8889,191,41000,1,306
8890,191,41000,1,310
8891,191,41000,1,314
8892,191,40003,1,301
8893,191,43001,0,302
8894,191,46870,1,757
8895,191,46530,1,756
8896,191,49430,1,190
8897,191,46660,1,309
8898,191,46540,1,322
8899,191,46520,1,319
8900,191,46630,1,315
8901,191,46640,1,317
8902,191,46670,1,316
8903,191,46640,1,760
8904,191,46680,1,754
8905,191,46570,1,759
8906,191,45510,1,750
8907,191,46550,1,753
8908,191,46650,1,755
8909,191,46690,1,758
8910,191,46720,1,761
8911,191,46801,1,601
8912,191,46606,1,604
8913,191,46502,1,606
8914,191,46702,1,607
8915,191,46701,1,602
8916,191,46604,1,603
8917,191,41300,0,321
8918,191,43300,1,320
8919,191,43301,1,318
8920,191,32102,1,100
8921,191,34001,1,106
8922,191,37900,1,305
8923,192,38100,1,127
8924,192,30001,1,100
8925,192,30301,1,313
8926,192,38001,1,111
8927,192,32102,1,101
8928,192,32001,1,103
8929,192,32001,1,110
8930,192,34104,1,104
8931,192,34200,1,120
8932,192,34104,1,117
8933,192,43020,0,360
8934,192,41000,1,300
8935,192,41000,1,305
8936,192,41000,1,314
8937,192,40004,1,302
8938,192,43001,0,313
8939,192,46860,1,757
8940,192,46630,1,756
8941,192,49410,1,190
8942,192,46530,1,319
8943,192,46540,1,317
8944,192,46560,1,322
8945,192,46680,1,309
8946,192,46670,1,318
8947,192,46520,1,320
8948,192,46640,1,759
8949,192,46560,1,753
8950,192,46570,1,750
8951,192,46590,1,760
8952,192,46710,1,758
8953,192,46620,1,754
8954,192,45510,1,755
8955,192,46720,1,761
8956,192,46505,1,601
8957,192,46701,1,604
8958,192,46503,1,606
8959,192,46604,1,602
8960,192,46702,1,607
8961,192,46606,1,603
8962,192,41300,0,321
8963,192,43300,1,315
8964,192,43301,1,316
8965,192,30301,1,106
8966,192,34104,1,107
8967,192,43000,0,301
8968,192,43001,0,306
8969,193,30000,1,123
8970,193,30300,1,313
8971,193,38000,1,107
8972,193,38101,1,112
8973,193,32102,1,101
8974,193,32201,1,104
8975,193,32201,1,103
8976,193,34001,1,110
8977,193,34003,1,106
8978,193,34003,1,100
8979,193,43020,0,352
8980,193,41000,1,301
8981,193,41000,1,116
8982,193,41000,1,305
8983,193,40004,1,306
8984,193,43501,0,300
8985,193,46870,1,757
8986,193,46630,1,756
8987,193,49420,1,190
8988,193,46740,1,317
8989,193,46670,1,320
8990,193,46530,1,322
8991,193,46660,1,318
8992,193,46520,1,316
8993,193,46680,1,315
8994,193,46540,1,753
8995,193,46640,1,750
8996,193,46650,1,759
8997,193,46570,1,755
8998,193,46550,1,754
8999,193,46720,1,760
9000,193,46510,1,761
9001,193,46620,1,758
9002,193,46800,1,603
9003,193,46603,1,601
9004,193,46503,1,604
9005,193,46703,1,602
9006,193,46700,1,606
9007,193,46605,1,607
9008,193,41300,0,321
9009,193,43300,1,309
9010,193,43301,1,319
9011,193,38101,1,111
9012,193,32102,1,117
9013,193,37900,1,314
9014,193,43401,0,310
9015,194,30300,1,129
9016,194,30001,1,107
9017,194,38000,1,112
9018,194,38001,1,101
9019,194,32100,1,117
9020,194,32000,1,100
9021,194,32000,1,106
9022,194,34102,1,103
9023,194,34300,1,313
9024,194,34300,1,110
9025,194,43410,0,364
9026,194,41000,1,310
9027,194,41000,1,305
9028,194,41000,1,302
9029,194,40006,1,306
9030,194,43400,0,300
9031,194,46880,1,757
9032,194,46660,1,756
9033,194,49430,1,190
9034,194,46680,1,318
9035,194,46560,1,322
9036,194,46530,1,319
9037,194,46540,1,320
9038,194,46630,1,316
9039,194,46670,1,309
9040,194,46640,1,759
9041,194,46520,1,750
9042,194,45510,1,754
9043,194,46510,1,761
9044,194,46770,1,755
9045,194,46550,1,760
9046,194,46650,1,758
9047,194,46570,1,753
9048,194,45530,0,532
9049,194,45530,0,521
9050,194,45530,0,527
9051,194,45530,0,528
9052,194,45530,0,522
9053,194,45530,0,520
9054,194,45530,0,525
9055,194,45530,0,523
9056,194,46605,1,602
9057,194,46606,1,607
9058,194,46505,1,606
9059,194,46702,1,604
9060,194,46701,1,601
9061,194,46502,1,603
9062,194,41300,0,321
9063,194,43301,1,317
9064,194,43300,1,315
9065,194,38000,1,104
9066,194,32000,1,120
9067,194,40000,1,301
9068,194,43001,0,313
9069,195,30000,1,129
9070,195,30300,1,117
9071,195,38101,1,109
9072,195,38000,1,113
9073,195,32000,1,307
9074,195,32001,1,313
9075,195,32100,1,120
9076,195,34102,1,114
9077,195,34200,1,110
9078,195,34101,1,107
9079,195,43411,0,364
9080,195,41000,1,116
9081,195,41000,1,302
9082,195,41000,1,108
9083,195,40004,1,310
9084,195,43401,0,306
9085,195,46540,1,762
9086,195,46580,1,753
9087,195,46520,1,759
9088,195,46770,1,760
9089,195,46620,1,758
9090,195,46720,1,763
9091,195,46570,1,761
9092,195,46590,1,754
9093,195,46505,1,604
9094,195,46503,1,605
9095,195,46703,1,606
9096,195,46701,1,601
9097,195,46604,1,607
9098,195,46605,1,603
9099,195,32000,1,106
9100,195,32001,1,112
9101,195,34200,1,103
9102,195,37900,1,312
9103,195,45000,1,308
9104,196,38100,1,126
9105,196,30001,1,313
9106,196,30301,1,112
9107,196,38001,1,109
9108,196,32101,1,107
9109,196,32200,1,114
9110,196,32102,1,103
9111,196,34001,1,117
9112,196,34100,1,120
9113,196,34200,1,106
9114,196,43411,0,358
9115,196,41000,1,108
9116,196,41000,1,116
9117,196,41000,1,302
9118,196,40002,1,314
9119,196,43501,0,310
9120,196,46660,1,763
9121,196,46740,1,759
9122,196,46680,1,753
9123,196,46570,1,761
9124,196,46690,1,758
9125,196,46510,1,762
9126,196,46550,1,754
9127,196,45510,1,760
9128,196,45530,0,536
9129,196,45530,0,527
9130,196,45530,0,528
9131,196,45530,0,525
9132,196,45530,0,529
9133,196,45530,0,535
9134,196,45530,0,530
9135,196,45530,0,521
9136,196,46801,1,603
9137,196,46502,1,607
9138,196,46606,1,604
9139,196,46605,1,605
9140,196,46704,1,601
9141,196,46703,1,606
9142,196,30001,1,113
9143,196,38100,1,111
9144,196,32101,1,110
9145,196,45000,1,306
9146,196,43400,0,312
9147,197,38101,1,123
9148,197,30301,1,103
9149,197,30300,1,113
9150,197,38001,1,111
9151,197,32101,1,313
9152,197,32201,1,112
9153,197,32102,1,307
9154,197,34200,1,109
9155,197,34104,1,107
9156,197,34100,1,117
9157,197,41010,1,352
9158,197,41000,1,314
9159,197,41000,1,306
9160,197,41000,1,108
9161,197,40000,1,310
9162,197,43400,0,313
9163,197,46520,1,763
9164,197,46580,1,754
9165,197,46640,1,759
9166,197,46690,1,761
9167,197,46650,1,753
9168,197,46590,1,758
9169,197,46570,1,762
9170,197,46550,1,760
9171,197,46802,1,601
9172,197,46702,1,606
9173,197,46502,1,607
9174,197,46606,1,605
9175,197,46701,1,604
9176,197,46602,1,603
9177,197,30300,1,110
9178,197,38101,1,106
9179,197,32201,1,114
9180,197,40009,1,308
9181,197,43000,0,312
9182,198,38001,1,125
9183,198,30001,1,107
9184,198,30300,1,117
9185,198,38100,1,313
9186,198,32100,1,113
9187,198,32201,1,110
9188,198,32102,1,106
9189,198,34200,1,114
9190,198,34300,1,120
9191,198,34103,1,112
9192,198,44010,1,357
9193,198,41000,1,302
9194,198,41000,1,312
9195,198,41000,1,310
9196,198,40000,1,306
9197,198,43001,0,314
9198,198,46640,1,758
9199,198,46680,1,760
9200,198,46580,1,762
9201,198,46570,1,759
9202,198,46620,1,763
9203,198,46770,1,754
9204,198,46510,1,761
9205,198,46710,1,753
9206,198,46505,1,604
9207,198,46603,1,607
9208,198,46703,1,606
9209,198,46701,1,601
9210,198,46605,1,605
9211,198,46504,1,603
9212,198,30001,1,109
9213,198,38100,1,103
9214,198,32100,1,111
9215,198,37900,1,116
9216,198,45000,1,308
9217,199,38001,1,124
9218,199,30301,1,110
9219,199,30000,1,103
9220,199,38101,1,113
9221,199,32200,1,112
9222,199,32201,1,114
9223,199,32101,1,307
9224,199,34101,1,111
9225,199,34103,1,107
9226,199,34104,1,109
9227,199,41010,1,356
9228,199,41000,1,116
9229,199,41000,1,308
9230,199,41000,1,310
9231,199,40005,1,312
9232,199,43000,0,302
9233,199,46660,1,763
9234,199,46560,1,761
9235,199,46640,1,758
9236,199,46650,1,754
9237,199,46770,1,762
9238,199,46570,1,760
9239,199,46720,1,759
9240,199,46550,1,753
9241,199,46603,1,605
9242,199,46502,1,606
9243,199,46702,1,607
9244,199,46606,1,601
9245,199,46704,1,604
9246,199,46503,1,603
9247,199,30301,1,313
9248,199,34101,1,106
9249,199,34104,1,117
9250,199,37900,1,314
9251,199,43400,0,307
9252,200,30301,1,125
9253,200,30000,1,120
9254,200,38101,1,109
9255,200,38000,1,100
9256,200,32101,1,114
9257,200,32001,1,117
9258,200,32200,1,113
9259,200,34300,1,313
9260,200,34000,1,107
9261,200,34002,1,101
9262,200,34002,1,103
9263,200,43410,0,357
9264,200,41000,1,300
9265,200,41000,1,116
9266,200,41000,1,305
9267,200,45000,1,306
9268,200,40009,1,301
9269,200,43501,0,302
9270,200,43001,0,310
9271,200,46870,1,757
9272,200,46630,1,756
9273,200,49430,1,190
9274,200,46640,1,763
9275,200,46670,1,758
9276,200,46740,1,755
9277,200,46660,1,753
9278,200,46510,1,762
9279,200,46650,1,760
9280,200,46550,1,759
9281,200,46720,1,754
9282,200,46620,1,750
9283,200,46710,1,761
9284,200,46802,1,606
9285,200,46504,1,602
9286,200,46505,1,604
9287,200,46603,1,601
9288,200,46704,1,605
9289,200,46701,1,607
9290,200,46604,1,603
9291,200,30000,1,111
9292,200,32001,1,104
9293,200,34300,1,112
9294,200,34002,1,110
9295,200,34000,1,106
9296,200,37900,1,308
9297,200,45000,1,314
9298,200,43501,0,312
9299,200,49400,1,710
9300,201,30000,1,124
9301,201,30001,1,107
9302,201,38000,1,101
9303,201,38101,1,113
9304,201,32200,1,112
9305,201,32201,1,110
9306,201,32000,1,313
9307,201,34300,1,100
9308,201,34101,1,103
9309,201,34104,1,109
9310,201,34101,1,117
9311,201,44010,1,356
9312,201,41000,1,310
9313,201,41000,1,308
9314,201,41000,1,116
9315,201,45000,1,300
9316,201,40002,1,305
9317,201,43001,0,301
9318,201,43400,0,312
9319,201,46950,1,757
9320,201,46540,1,756
9321,201,49430,1,190
9322,201,46560,1,754
9323,201,46670,1,750
9324,201,46680,1,760
9325,201,46530,1,759
9326,201,46510,1,758
9327,201,46650,1,755
9328,201,46570,1,753
9329,201,46720,1,762
9330,201,46620,1,761
9331,201,46770,1,763
9332,201,45550,0,584
9333,201,45550,0,580
9334,201,45550,0,590
9335,201,45550,0,587
9336,201,45550,0,588
9337,201,45550,0,581
9338,201,45550,0,582
9339,201,45550,0,589
9340,201,46704,1,606
9341,201,46604,1,602
9342,201,46605,1,601
9343,201,46505,1,605
9344,201,46602,1,607
9345,201,46702,1,604
9346,201,46502,1,603
9347,201,30000,1,114
9348,201,38000,1,106
9349,201,34300,1,307
9350,201,34104,1,104
9351,201,34101,1,111
9352,201,40005,1,314
9353,201,40009,1,302
9354,201,43400,0,307
9355,202,30000,1,124
9356,202,30001,1,313
9357,202,38100,1,113
9358,202,38001,1,100
9359,202,32001,1,111
9360,202,32201,1,101
9361,202,32200,1,307
9362,202,34003,1,106
9363,202,34101,1,117
9364,202,34102,1,104
9365,202,34003,1,114
9366,202,44010,1,356
9367,202,41000,1,308
9368,202,41000,1,302
9369,202,41000,1,305
9370,202,45000,1,108
9371,202,40002,1,314
9372,202,43401,0,300
9373,202,43001,0,312
9374,202,46950,1,757
9375,202,46630,1,756
9376,202,49420,1,190
9377,202,46680,1,759
9378,202,46670,1,763
9379,202,46530,1,760
9380,202,46520,1,753
9381,202,46650,1,755
9382,202,46710,1,761
9383,202,46620,1,758
9384,202,46550,1,762
9385,202,45510,1,754
9386,202,46590,1,750
9387,202,45550,0,583
9388,202,45550,0,590
9389,202,45550,0,588
9390,202,45550,0,587
9391,202,45550,0,581
9392,202,45550,0,584
9393,202,45550,0,585
9394,202,45550,0,580
9395,202,46801,1,607
9396,202,46505,1,605
9397,202,46605,1,606
9398,202,46700,1,604
9399,202,46603,1,601
9400,202,46502,1,602
9401,202,46703,1,603
9402,202,30001,1,103
9403,202,32200,1,107
9404,202,34003,1,110
9405,202,34101,1,112
9406,202,34101,1,109
9407,202,40004,1,301
9408,202,40001,1,310
9409,202,43401,0,313
9410,203,38000,1,121
9411,203,30000,1,112
9412,203,30300,1,114
9413,203,38101,1,307
9414,203,32102,1,106
9415,203,32201,1,104
9416,203,32001,1,120
9417,203,34000,1,110
9418,203,34300,1,313
9419,203,34101,1,103
9420,203,34000,1,107
9421,203,43020,0,350
9422,203,41000,1,310
9423,203,41000,1,306
9424,203,41000,1,301
9425,203,45000,1,116
9426,203,40004,1,305
9427,203,43501,0,308
9428,203,43400,0,302
9429,203,46880,1,757
9430,203,46740,1,756
9431,203,49430,1,190
9432,203,46540,1,759
9433,203,46630,1,754
9434,203,46680,1,763
9435,203,46560,1,760
9436,203,45510,1,753
9437,203,46650,1,755
9438,203,46550,1,761
9439,203,46770,1,762
9440,203,46620,1,758
9441,203,46720,1,750
9442,203,46703,1,603
9443,203,46701,1,607
9444,203,46606,1,601
9445,203,46603,1,605
9446,203,46605,1,606
9447,203,46504,1,602
9448,203,46505,1,604
9449,203,30300,1,113
9450,203,30300,1,100
9451,203,38000,1,117
9452,203,32102,1,109
9453,203,34000,1,111
9454,203,37900,1,108
9455,203,40007,1,314
9456,203,40008,1,312
9457,203,49400,1,711
9458,204,30300,1,125
9459,204,30301,1,107
9460,204,38100,1,111
9461,204,38000,1,100
9462,204,32000,1,109
9463,204,32100,1,113
9464,204,32101,1,120
9465,204,34102,1,106
9466,204,34103,1,104
9467,204,34100,1,101
9468,204,34102,1,112
9469,204,43011,0,357
9470,204,41000,1,306
9471,204,41000,1,310
9472,204,41000,1,116
9473,204,45000,1,301
9474,204,40003,1,314
9475,204,43001,0,312
9476,204,43501,0,300
9477,204,46870,1,757
9478,204,46520,1,756
9479,204,49410,1,190
9480,204,46530,1,750
9481,204,46660,1,761
9482,204,46740,1,753
9483,204,46680,1,763
9484,204,46550,1,759
9485,204,46570,1,762
9486,204,45510,1,760
9487,204,46650,1,755
9488,204,46590,1,754
9489,204,46690,1,758
9490,204,46010,0,654
9491,204,46060,0,631
9492,204,46000,0,628
9493,204,46030,0,659
9494,204,46050,0,626
9495,204,46020,0,634
9496,204,46040,0,621
9497,204,46060,0,618
9498,204,46050,0,651
9499,204,46060,0,616
9500,204,46040,0,652
9501,204,46060,0,641
9502,204,46030,0,636
9503,204,46040,0,617
9504,204,46020,0,646
9505,204,46040,0,623
9506,204,46000,0,622
9507,204,46060,0,645
9508,204,46020,0,648
9509,204,46050,0,658
9510,204,46010,0,619
9511,204,46030,0,637
9512,204,46050,0,629
9513,204,46030,0,632
9514,204,46060,0,640
9515,204,46040,0,633
9516,204,46050,0,662
9517,204,46040,0,624
9518,204,46020,0,661
9519,204,46020,0,650
9520,204,46010,0,638
9521,204,46020,0,625
9522,204,46040,0,642
9523,204,46060,0,639
9524,204,46060,0,620
9525,204,46060,0,649
9526,204,46050,0,660
9527,204,46010,0,644
9528,204,46010,0,647
9529,204,46050,0,635
9530,204,46010,0,657
9531,204,46000,0,653
9532,204,46060,0,630
9533,204,46000,0,615
9534,204,46010,0,627
9535,204,46000,0,655
9536,204,46030,0,643
9537,204,46030,0,656
9538,204,46504,1,603
9539,204,46702,1,601
9540,204,46606,1,605
9541,204,46703,1,607
9542,204,46502,1,604
9543,204,46602,1,606
9544,204,46603,1,602
9545,204,30301,1,313
9546,204,32100,1,117
9547,204,32101,1,114
9548,204,32100,1,103
9549,204,34103,1,110
9550,204,37900,1,302
